FIPS,FI Rate,Low Threshold Type,High Threshold Type,Cost Per Meal,Year
16077,0.096,SNAP,Other Nutrition Program,3.04,2018
16079,0.165,SNAP,Other Nutrition Program,3.35,2018
16081,0.064,SNAP,Other Nutrition Program,3.13,2018
16083,0.11,SNAP,Other Nutrition Program,3.08,2018
16085,0.116,SNAP,Other Nutrition Program,3.32,2018
16087,0.134,SNAP,Other Nutrition Program,3.03,2018
17001,0.102,SNAP,Other Nutrition Program,2.85,2018
17003,0.195,SNAP,Other Nutrition Program,2.83,2018
17005,0.103,SNAP,Other Nutrition Program,2.89,2018
17007,0.087,SNAP,Other Nutrition Program,2.77,2018
17009,0.086,SNAP,Other Nutrition Program,2.8,2018
17011,0.101,SNAP,Other Nutrition Program,3.05,2018
17013,0.113,SNAP,Other Nutrition Program,3.08,2018
17015,0.099,SNAP,Other Nutrition Program,2.79,2018
17017,0.097,SNAP,Other Nutrition Program,2.93,2018
17019,0.11,SNAP,Other Nutrition Program,3.08,2018
17021,0.106,SNAP,Other Nutrition Program,2.64,2018
17023,0.114,SNAP,Other Nutrition Program,2.71,2018
17025,0.129,SNAP,Other Nutrition Program,2.76,2018
17027,0.087,SNAP,Other Nutrition Program,2.69,2018
17029,0.132,SNAP,Other Nutrition Program,2.63,2018
17031,0.101,SNAP,Other Nutrition Program,3.19,2018
17033,0.108,SNAP,Other Nutrition Program,2.76,2018
17035,0.108,SNAP,Other Nutrition Program,2.73,2018
17037,0.102,SNAP,Other Nutrition Program,3.21,2018
17039,0.096,SNAP,Other Nutrition Program,2.97,2018
17041,0.092,SNAP,Other Nutrition Program,2.91,2018
17043,0.059,SNAP,Other Nutrition Program,3.4,2018
17045,0.108,SNAP,Other Nutrition Program,2.86,2018
17047,0.099,SNAP,Other Nutrition Program,2.8,2018
17049,0.092,SNAP,Other Nutrition Program,2.79,2018
17051,0.131,SNAP,Other Nutrition Program,2.59,2018
17053,0.123,SNAP,Other Nutrition Program,2.98,2018
17055,0.148,SNAP,Other Nutrition Program,2.95,2018
17057,0.125,SNAP,Other Nutrition Program,2.67,2018
17059,0.149,SNAP,Other Nutrition Program,2.68,2018
17061,0.117,SNAP,Other Nutrition Program,2.8,2018
17063,0.08,SNAP,Other Nutrition Program,3.12,2018
17065,0.102,SNAP,Other Nutrition Program,2.74,2018
17067,0.1,SNAP,Other Nutrition Program,2.75,2018
17069,0.154,SNAP,Other Nutrition Program,2.65,2018
17071,0.096,SNAP,Other Nutrition Program,2.72,2018
17073,0.097,SNAP,Other Nutrition Program,2.66,2018
17075,0.107,SNAP,Other Nutrition Program,3.0,2018
17077,0.147,SNAP,Other Nutrition Program,2.89,2018
17079,0.119,SNAP,Other Nutrition Program,2.81,2018
17081,0.138,SNAP,Other Nutrition Program,2.73,2018
17083,0.091,SNAP,Other Nutrition Program,2.94,2018
17085,0.09,SNAP,Other Nutrition Program,3.19,2018
17087,0.119,SNAP,Other Nutrition Program,2.76,2018
17089,0.071,SNAP,Other Nutrition Program,3.02,2018
17091,0.116,SNAP,Other Nutrition Program,2.9,2018
17093,0.048,SNAP,Other Nutrition Program,2.86,2018
17095,0.131,SNAP,Other Nutrition Program,2.73,2018
17097,0.069,SNAP,Other Nutrition Program,3.29,2018
17099,0.11,SNAP,Other Nutrition Program,2.84,2018
17101,0.136,SNAP,Other Nutrition Program,2.84,2018
17103,0.1,SNAP,Other Nutrition Program,2.66,2018
17105,0.112,SNAP,Other Nutrition Program,2.74,2018
17107,0.098,SNAP,Other Nutrition Program,2.57,2018
17109,0.123,SNAP,Other Nutrition Program,2.75,2018
17111,0.062,SNAP,Other Nutrition Program,3.15,2018
17113,0.092,SNAP,Other Nutrition Program,3.0,2018
17115,0.126,SNAP,Other Nutrition Program,2.77,2018
17117,0.109,SNAP,Other Nutrition Program,3.16,2018
17119,0.107,SNAP,Other Nutrition Program,2.9,2018
17121,0.132,SNAP,Other Nutrition Program,2.92,2018
17123,0.096,SNAP,Other Nutrition Program,2.92,2018
17125,0.128,SNAP,Other Nutrition Program,2.85,2018
17127,0.148,SNAP,Other Nutrition Program,2.73,2018
17129,0.09,SNAP,Other Nutrition Program,2.9,2018
17131,0.098,SNAP,Other Nutrition Program,2.86,2018
17133,0.059,SNAP,Other Nutrition Program,3.29,2018
17135,0.121,SNAP,Other Nutrition Program,2.64,2018
17137,0.118,SNAP,Other Nutrition Program,2.62,2018
17139,0.083,SNAP,Other Nutrition Program,2.76,2018
17141,0.091,SNAP,Other Nutrition Program,2.79,2018
17143,0.12,SNAP,Other Nutrition Program,2.95,2018
17145,0.133,SNAP,Other Nutrition Program,2.93,2018
17147,0.076,SNAP,Other Nutrition Program,2.95,2018
17149,0.113,SNAP,Other Nutrition Program,2.77,2018
17151,0.135,SNAP,Other Nutrition Program,2.71,2018
17153,0.167,SNAP,Other Nutrition Program,2.78,2018
17155,0.085,SNAP,Other Nutrition Program,2.87,2018
17157,0.107,SNAP,Other Nutrition Program,2.62,2018
17159,0.122,SNAP,Other Nutrition Program,2.85,2018
17161,0.112,SNAP,Other Nutrition Program,2.8,2018
17163,0.122,SNAP,Other Nutrition Program,2.99,2018
17165,0.163,SNAP,Other Nutrition Program,2.6,2018
17167,0.114,SNAP,Other Nutrition Program,3.0,2018
17169,0.146,SNAP,Other Nutrition Program,2.79,2018
17171,0.103,SNAP,Other Nutrition Program,2.71,2018
17173,0.095,SNAP,Other Nutrition Program,2.97,2018
17175,0.117,SNAP,Other Nutrition Program,2.83,2018
17177,0.116,SNAP,Other Nutrition Program,2.89,2018
17179,0.087,SNAP,Other Nutrition Program,2.84,2018
17181,0.137,SNAP,Other Nutrition Program,2.83,2018
17183,0.138,SNAP,Other Nutrition Program,2.78,2018
17185,0.109,SNAP,Other Nutrition Program,2.83,2018
17187,0.097,SNAP,Other Nutrition Program,2.75,2018
17189,0.077,SNAP,Other Nutrition Program,2.88,2018
17191,0.124,SNAP,Other Nutrition Program,2.83,2018
17193,0.116,SNAP,Other Nutrition Program,2.81,2018
17195,0.094,SNAP,Other Nutrition Program,2.72,2018
17197,0.061,SNAP,Other Nutrition Program,3.1,2018
17199,0.125,SNAP,Other Nutrition Program,2.73,2018
17201,0.12,SNAP,Other Nutrition Program,2.87,2018
17203,0.073,SNAP,Other Nutrition Program,3.62,2018
18001,0.122,SNAP,Other Nutrition Program,2.79,2018
18003,0.126,SNAP,Other Nutrition Program,2.92,2018
18005,0.116,SNAP,Other Nutrition Program,2.84,2018
18007,0.14,SNAP,Other Nutrition Program,2.9,2018
18009,0.138,SNAP,Other Nutrition Program,2.65,2018
18011,0.085,SNAP,Other Nutrition Program,2.97,2018
18013,0.106,SNAP,Other Nutrition Program,2.83,2018
18015,0.116,SNAP,Other Nutrition Program,2.76,2018
18017,0.129,SNAP,Other Nutrition Program,2.42,2018
18019,0.117,SNAP,Other Nutrition Program,2.78,2018
18021,0.137,SNAP,Other Nutrition Program,2.51,2018
18023,0.116,SNAP,Other Nutrition Program,2.4,2018
18025,0.149,SNAP,Other Nutrition Program,2.68,2018
18027,0.12,SNAP,Other Nutrition Program,2.81,2018
18029,0.11,SNAP,Other Nutrition Program,2.65,2018
18031,0.125,SNAP,Other Nutrition Program,2.58,2018
18033,0.113,SNAP,Other Nutrition Program,2.67,2018
18035,0.151,SNAP,Other Nutrition Program,2.62,2018
18037,0.104,SNAP,Other Nutrition Program,2.72,2018
18039,0.116,SNAP,Other Nutrition Program,2.77,2018
18041,0.159,SNAP,Other Nutrition Program,2.7,2018
18043,0.112,SNAP,Other Nutrition Program,2.91,2018
18045,0.131,SNAP,Other Nutrition Program,2.88,2018
18047,0.107,SNAP,Other Nutrition Program,3.07,2018
18049,0.131,SNAP,Other Nutrition Program,2.86,2018
18051,0.114,SNAP,Other Nutrition Program,2.73,2018
18053,0.159,SNAP,Other Nutrition Program,2.57,2018
18055,0.14,SNAP,Other Nutrition Program,2.72,2018
18057,0.077,SNAP,Other Nutrition Program,3.37,2018
18059,0.099,SNAP,Other Nutrition Program,2.84,2018
18061,0.122,SNAP,Other Nutrition Program,2.67,2018
18063,0.088,SNAP,Other Nutrition Program,2.95,2018
18065,0.141,SNAP,Other Nutrition Program,2.62,2018
18067,0.147,SNAP,Other Nutrition Program,2.76,2018
18069,0.117,SNAP,Other Nutrition Program,2.6,2018
18071,0.132,SNAP,Other Nutrition Program,2.53,2018
18073,0.114,SNAP,Other Nutrition Program,3.18,2018
18075,0.142,SNAP,Other Nutrition Program,2.78,2018
18077,0.134,SNAP,Other Nutrition Program,2.61,2018
18079,0.137,SNAP,Other Nutrition Program,2.63,2018
18081,0.101,SNAP,Other Nutrition Program,2.84,2018
18083,0.15,SNAP,Other Nutrition Program,2.86,2018
18085,0.109,SNAP,Other Nutrition Program,2.82,2018
18087,0.09,SNAP,Other Nutrition Program,3.03,2018
18089,0.139,SNAP,Other Nutrition Program,2.9,2018
18091,0.139,SNAP,Other Nutrition Program,2.8,2018
18093,0.132,SNAP,Other Nutrition Program,2.57,2018
18095,0.15,SNAP,Other Nutrition Program,2.75,2018
18097,0.153,SNAP,Other Nutrition Program,2.83,2018
18099,0.116,SNAP,Other Nutrition Program,2.66,2018
18101,0.129,SNAP,Other Nutrition Program,2.66,2018
18103,0.147,SNAP,Other Nutrition Program,2.52,2018
18105,0.141,SNAP,Other Nutrition Program,3.03,2018
18107,0.117,SNAP,Other Nutrition Program,2.81,2018
18109,0.12,SNAP,Other Nutrition Program,2.97,2018
18111,0.131,SNAP,Other Nutrition Program,2.9,2018
18113,0.101,SNAP,Other Nutrition Program,2.77,2018
18115,0.1,SNAP,Other Nutrition Program,2.95,2018
18117,0.154,SNAP,Other Nutrition Program,2.62,2018
18119,0.146,SNAP,Other Nutrition Program,3.23,2018
18121,0.14,SNAP,Other Nutrition Program,2.7,2018
18123,0.128,SNAP,Other Nutrition Program,2.66,2018
18125,0.124,SNAP,Other Nutrition Program,2.82,2018
18127,0.106,SNAP,Other Nutrition Program,3.12,2018
18129,0.106,SNAP,Other Nutrition Program,3.06,2018
18131,0.133,SNAP,Other Nutrition Program,2.68,2018
18133,0.127,SNAP,Other Nutrition Program,2.63,2018
18135,0.14,SNAP,Other Nutrition Program,2.46,2018
18137,0.119,SNAP,Other Nutrition Program,2.68,2018
18139,0.137,SNAP,Other Nutrition Program,2.77,2018
18141,0.134,SNAP,Other Nutrition Program,2.93,2018
18143,0.145,SNAP,Other Nutrition Program,2.73,2018
18145,0.116,SNAP,Other Nutrition Program,2.64,2018
18147,0.11,SNAP,Other Nutrition Program,2.91,2018
18149,0.134,SNAP,Other Nutrition Program,2.62,2018
18151,0.115,SNAP,Other Nutrition Program,2.72,2018
18153,0.143,SNAP,Other Nutrition Program,2.93,2018
18155,0.156,SNAP,Other Nutrition Program,2.84,2018
18157,0.131,SNAP,Other Nutrition Program,2.92,2018
18159,0.111,SNAP,Other Nutrition Program,3.03,2018
18161,0.117,SNAP,Other Nutrition Program,2.98,2018
18163,0.145,SNAP,Other Nutrition Program,2.82,2018
18165,0.154,SNAP,Other Nutrition Program,2.71,2018
18167,0.159,SNAP,Other Nutrition Program,2.7,2018
18169,0.125,SNAP,Other Nutrition Program,2.88,2018
18171,0.115,SNAP,Other Nutrition Program,2.88,2018
18173,0.098,SNAP,Other Nutrition Program,2.94,2018
18175,0.135,SNAP,Other Nutrition Program,2.52,2018
18177,0.15,SNAP,Other Nutrition Program,2.75,2018
18179,0.106,SNAP,Other Nutrition Program,2.77,2018
18181,0.111,SNAP,Other Nutrition Program,2.9,2018
18183,0.106,SNAP,Other Nutrition Program,2.6,2018
19001,0.093,SNAP,Other Nutrition Program,3.12,2018
19003,0.091,SNAP,Other Nutrition Program,2.93,2018
19005,0.084,SNAP,Other Nutrition Program,2.92,2018
19007,0.125,SNAP,Other Nutrition Program,2.57,2018
19009,0.087,SNAP,Other Nutrition Program,2.96,2018
19011,0.079,SNAP,Other Nutrition Program,3.26,2018
19013,0.102,SNAP,Other Nutrition Program,2.85,2018
19015,0.082,SNAP,Other Nutrition Program,3.03,2018
19017,0.066,SNAP,Other Nutrition Program,3.09,2018
19019,0.081,SNAP,Other Nutrition Program,2.97,2018
19021,0.083,SNAP,Other Nutrition Program,2.91,2018
19023,0.082,SNAP,Other Nutrition Program,2.92,2018
19025,0.094,SNAP,Other Nutrition Program,2.85,2018
19027,0.078,SNAP,Other Nutrition Program,2.98,2018
19029,0.098,SNAP,Other Nutrition Program,2.86,2018
19031,0.069,SNAP,Other Nutrition Program,2.93,2018
19033,0.097,SNAP,Other Nutrition Program,2.94,2018
19035,0.09,SNAP,Other Nutrition Program,2.99,2018
19037,0.08,SNAP,Other Nutrition Program,2.93,2018
19039,0.102,SNAP,Other Nutrition Program,3.09,2018
19041,0.106,SNAP,Other Nutrition Program,3.09,2018
19043,0.091,SNAP,Other Nutrition Program,2.9,2018
19045,0.1,SNAP,Other Nutrition Program,2.72,2018
19047,0.103,SNAP,Other Nutrition Program,2.92,2018
19049,0.056,SNAP,Other Nutrition Program,3.18,2018
19051,0.089,SNAP,Other Nutrition Program,2.62,2018
19053,0.123,SNAP,Other Nutrition Program,2.81,2018
19055,0.074,SNAP,Other Nutrition Program,2.9,2018
19057,0.115,SNAP,Other Nutrition Program,2.74,2018
19059,0.086,SNAP,Other Nutrition Program,3.03,2018
19061,0.088,SNAP,Other Nutrition Program,2.97,2018
19063,0.094,SNAP,Other Nutrition Program,3.2,2018
19065,0.099,SNAP,Other Nutrition Program,2.9,2018
19067,0.114,SNAP,Other Nutrition Program,3.03,2018
19069,0.083,SNAP,Other Nutrition Program,3.02,2018
19071,0.084,SNAP,Other Nutrition Program,2.97,2018
19073,0.092,SNAP,Other Nutrition Program,3.08,2018
19075,0.067,SNAP,Other Nutrition Program,2.87,2018
19077,0.092,SNAP,Other Nutrition Program,3.1,2018
19079,0.086,SNAP,Other Nutrition Program,2.98,2018
19081,0.079,SNAP,Other Nutrition Program,3.03,2018
19083,0.079,SNAP,Other Nutrition Program,2.92,2018
19085,0.088,SNAP,Other Nutrition Program,3.0,2018
19087,0.094,SNAP,Other Nutrition Program,2.68,2018
19089,0.089,SNAP,Other Nutrition Program,3.0,2018
19091,0.095,SNAP,Other Nutrition Program,2.91,2018
19093,0.09,SNAP,Other Nutrition Program,2.95,2018
19095,0.077,SNAP,Other Nutrition Program,3.01,2018
19097,0.093,SNAP,Other Nutrition Program,2.9,2018
19099,0.093,SNAP,Other Nutrition Program,3.0,2018
19101,0.105,SNAP,Other Nutrition Program,2.7,2018
19103,0.082,SNAP,Other Nutrition Program,3.1,2018
19105,0.089,SNAP,Other Nutrition Program,2.94,2018
19107,0.096,SNAP,Other Nutrition Program,2.96,2018
19109,0.09,SNAP,Other Nutrition Program,3.21,2018
19111,0.119,SNAP,Other Nutrition Program,2.55,2018
19113,0.081,SNAP,Other Nutrition Program,2.95,2018
19115,0.083,SNAP,Other Nutrition Program,2.93,2018
19117,0.101,SNAP,Other Nutrition Program,2.85,2018
19119,0.057,SNAP,Other Nutrition Program,2.93,2018
19121,0.08,SNAP,Other Nutrition Program,3.1,2018
19123,0.102,SNAP,Other Nutrition Program,2.86,2018
19125,0.09,SNAP,Other Nutrition Program,3.0,2018
19127,0.092,SNAP,Other Nutrition Program,2.68,2018
19129,0.084,SNAP,Other Nutrition Program,3.0,2018
19131,0.079,SNAP,Other Nutrition Program,2.96,2018
19133,0.115,SNAP,Other Nutrition Program,2.93,2018
19135,0.094,SNAP,Other Nutrition Program,2.7,2018
19137,0.113,SNAP,Other Nutrition Program,2.86,2018
19139,0.078,SNAP,Other Nutrition Program,2.66,2018
19141,0.086,SNAP,Other Nutrition Program,3.0,2018
19143,0.087,SNAP,Other Nutrition Program,3.02,2018
19145,0.101,SNAP,Other Nutrition Program,3.03,2018
19147,0.081,SNAP,Other Nutrition Program,3.11,2018
19149,0.075,SNAP,Other Nutrition Program,3.06,2018
19151,0.094,SNAP,Other Nutrition Program,2.89,2018
19153,0.088,SNAP,Other Nutrition Program,3.09,2018
19155,0.094,SNAP,Other Nutrition Program,2.82,2018
19157,0.081,SNAP,Other Nutrition Program,2.82,2018
19159,0.093,SNAP,Other Nutrition Program,2.78,2018
19161,0.081,SNAP,Other Nutrition Program,2.93,2018
19163,0.092,SNAP,Other Nutrition Program,2.97,2018
19165,0.082,SNAP,Other Nutrition Program,2.87,2018
19167,0.059,SNAP,Other Nutrition Program,3.01,2018
19169,0.082,SNAP,Other Nutrition Program,3.09,2018
19171,0.089,SNAP,Other Nutrition Program,2.86,2018
19173,0.089,SNAP,Other Nutrition Program,2.94,2018
19175,0.117,SNAP,Other Nutrition Program,2.91,2018
19177,0.098,SNAP,Other Nutrition Program,2.61,2018
19179,0.11,SNAP,Other Nutrition Program,2.56,2018
19181,0.071,SNAP,Other Nutrition Program,3.17,2018
19183,0.081,SNAP,Other Nutrition Program,2.88,2018
19185,0.108,SNAP,Other Nutrition Program,2.63,2018
19187,0.112,SNAP,Other Nutrition Program,2.69,2018
19189,0.09,SNAP,Other Nutrition Program,3.06,2018
19191,0.076,SNAP,Other Nutrition Program,3.09,2018
19193,0.095,SNAP,Other Nutrition Program,2.97,2018
19195,0.09,SNAP,Other Nutrition Program,2.95,2018
19197,0.096,SNAP,Other Nutrition Program,2.92,2018
20001,0.152,SNAP,Other Nutrition Program,3.06,2018
20003,0.131,SNAP,Other Nutrition Program,3.26,2018
20005,0.149,SNAP,Other Nutrition Program,3.15,2018
20007,0.136,SNAP,Other Nutrition Program,3.15,2018
20009,0.136,SNAP,Other Nutrition Program,2.91,2018
20011,0.159,SNAP,Other Nutrition Program,2.96,2018
20013,0.133,SNAP,Other Nutrition Program,2.98,2018
20015,0.113,SNAP,Other Nutrition Program,3.18,2018
20017,0.123,SNAP,Other Nutrition Program,3.02,2018
20019,0.159,SNAP,Other Nutrition Program,3.04,2018
20021,0.15,SNAP,Other Nutrition Program,3.04,2018
20023,0.11,SNAP,Other Nutrition Program,3.16,2018
20025,0.115,SNAP,Other Nutrition Program,2.85,2018
20027,0.111,SNAP,Other Nutrition Program,3.04,2018
20029,0.126,SNAP,Other Nutrition Program,3.12,2018
20031,0.133,SNAP,Other Nutrition Program,2.95,2018
20033,0.094,SNAP,Other Nutrition Program,3.1,2018
20035,0.142,SNAP,Other Nutrition Program,2.88,2018
20037,0.157,SNAP,Other Nutrition Program,2.78,2018
20039,0.15,SNAP,Other Nutrition Program,3.17,2018
20041,0.137,SNAP,Other Nutrition Program,3.1,2018
20043,0.138,SNAP,Other Nutrition Program,2.98,2018
20045,0.128,SNAP,Other Nutrition Program,3.36,2018
20047,0.1,SNAP,Other Nutrition Program,2.91,2018
20049,0.154,SNAP,Other Nutrition Program,3.08,2018
20051,0.118,SNAP,Other Nutrition Program,3.04,2018
20053,0.125,SNAP,Other Nutrition Program,2.89,2018
20055,0.106,SNAP,Other Nutrition Program,2.73,2018
20057,0.099,SNAP,Other Nutrition Program,2.86,2018
20059,0.12,SNAP,Other Nutrition Program,3.21,2018
20061,0.147,SNAP,Other Nutrition Program,3.13,2018
20063,0.119,SNAP,Other Nutrition Program,3.22,2018
20065,0.124,SNAP,Other Nutrition Program,3.08,2018
20067,0.08,SNAP,Other Nutrition Program,2.72,2018
20069,0.086,SNAP,Other Nutrition Program,2.77,2018
20071,0.117,SNAP,Other Nutrition Program,3.29,2018
20073,0.142,SNAP,Other Nutrition Program,3.01,2018
20075,0.101,SNAP,Other Nutrition Program,2.81,2018
20077,0.137,SNAP,Other Nutrition Program,2.94,2018
20079,0.12,SNAP,Other Nutrition Program,3.08,2018
20081,0.091,SNAP,Other Nutrition Program,2.75,2018
20083,0.112,SNAP,Other Nutrition Program,2.78,2018
20085,0.122,SNAP,Other Nutrition Program,3.08,2018
20087,0.107,SNAP,Other Nutrition Program,3.28,2018
20089,0.138,SNAP,Other Nutrition Program,3.13,2018
20091,0.09,SNAP,Other Nutrition Program,3.42,2018
20093,0.125,SNAP,Other Nutrition Program,2.75,2018
20095,0.107,SNAP,Other Nutrition Program,2.97,2018
20097,0.111,SNAP,Other Nutrition Program,2.91,2018
20099,0.157,SNAP,Other Nutrition Program,3.08,2018
20101,0.128,SNAP,Other Nutrition Program,2.76,2018
20103,0.119,SNAP,Other Nutrition Program,3.05,2018
20105,0.114,SNAP,Other Nutrition Program,2.84,2018
20107,0.161,SNAP,Other Nutrition Program,3.12,2018
20109,0.107,SNAP,Other Nutrition Program,3.11,2018
20111,0.125,SNAP,Other Nutrition Program,2.82,2018
20113,0.111,SNAP,Other Nutrition Program,3.17,2018
20115,0.116,SNAP,Other Nutrition Program,2.95,2018
20117,0.114,SNAP,Other Nutrition Program,3.19,2018
20119,0.104,SNAP,Other Nutrition Program,2.78,2018
20121,0.108,SNAP,Other Nutrition Program,3.48,2018
20123,0.13,SNAP,Other Nutrition Program,3.13,2018
20125,0.157,SNAP,Other Nutrition Program,3.07,2018
20127,0.118,SNAP,Other Nutrition Program,3.11,2018
20129,0.11,SNAP,Other Nutrition Program,2.92,2018
20131,0.111,SNAP,Other Nutrition Program,3.05,2018
20133,0.159,SNAP,Other Nutrition Program,2.96,2018
20135,0.104,SNAP,Other Nutrition Program,2.84,2018
20137,0.118,SNAP,Other Nutrition Program,3.25,2018
20139,0.134,SNAP,Other Nutrition Program,3.07,2018
20141,0.132,SNAP,Other Nutrition Program,3.11,2018
20143,0.112,SNAP,Other Nutrition Program,2.87,2018
20145,0.123,SNAP,Other Nutrition Program,3.0,2018
20147,0.114,SNAP,Other Nutrition Program,3.38,2018
20149,0.101,SNAP,Other Nutrition Program,2.96,2018
20151,0.113,SNAP,Other Nutrition Program,2.9,2018
20153,0.119,SNAP,Other Nutrition Program,3.1,2018
20155,0.131,SNAP,Other Nutrition Program,2.85,2018
20157,0.118,SNAP,Other Nutrition Program,3.13,2018
20159,0.133,SNAP,Other Nutrition Program,2.89,2018
20161,0.129,SNAP,Other Nutrition Program,3.82,2018
20163,0.113,SNAP,Other Nutrition Program,3.07,2018
20165,0.12,SNAP,Other Nutrition Program,2.98,2018
20167,0.112,SNAP,Other Nutrition Program,3.05,2018
20169,0.125,SNAP,Other Nutrition Program,2.8,2018
20171,0.067,SNAP,Other Nutrition Program,2.8,2018
20173,0.13,SNAP,Other Nutrition Program,2.96,2018
20175,0.101,SNAP,Other Nutrition Program,2.82,2018
20177,0.126,SNAP,Other Nutrition Program,2.96,2018
20179,0.1,SNAP,Other Nutrition Program,3.17,2018
20181,0.148,SNAP,Other Nutrition Program,3.16,2018
20183,0.129,SNAP,Other Nutrition Program,3.3,2018
20185,0.121,SNAP,Other Nutrition Program,2.89,2018
20187,0.114,SNAP,Other Nutrition Program,2.82,2018
20189,0.116,SNAP,Other Nutrition Program,2.91,2018
20191,0.126,SNAP,Other Nutrition Program,2.99,2018
20193,0.113,SNAP,Other Nutrition Program,3.05,2018
20195,0.103,SNAP,Other Nutrition Program,3.1,2018
20197,0.101,SNAP,Other Nutrition Program,3.03,2018
20199,0.124,SNAP,Other Nutrition Program,3.12,2018
20201,0.121,SNAP,Other Nutrition Program,3.39,2018
20203,0.099,SNAP,Other Nutrition Program,2.8,2018
20205,0.156,SNAP,Other Nutrition Program,3.03,2018
20207,0.177,SNAP,Other Nutrition Program,2.91,2018
20209,0.156,SNAP,Other Nutrition Program,3.0,2018
21001,0.161,SNAP,Other Nutrition Program,2.64,2018
21003,0.151,SNAP,Other Nutrition Program,3.01,2018
21005,0.124,SNAP,Other Nutrition Program,2.8,2018
21007,0.149,SNAP,Other Nutrition Program,2.7,2018
21009,0.172,SNAP,Other Nutrition Program,2.67,2018
21011,0.179,SNAP,Other Nutrition Program,2.78,2018
21013,0.247,SNAP,Other Nutrition Program,2.82,2018
21015,0.088,SNAP,Other Nutrition Program,2.97,2018
21017,0.139,SNAP,Other Nutrition Program,2.86,2018
21019,0.166,SNAP,Other Nutrition Program,2.66,2018
21021,0.136,SNAP,Other Nutrition Program,2.56,2018
21023,0.138,SNAP,Other Nutrition Program,2.97,2018
21025,0.246,SNAP,Other Nutrition Program,2.85,2018
21027,0.153,SNAP,Other Nutrition Program,2.84,2018
21029,0.111,SNAP,Other Nutrition Program,2.93,2018
21031,0.16,SNAP,Other Nutrition Program,2.71,2018
21033,0.15,SNAP,Other Nutrition Program,2.77,2018
21035,0.148,SNAP,Other Nutrition Program,3.05,2018
21037,0.113,SNAP,Other Nutrition Program,3.08,2018
21039,0.14,SNAP,Other Nutrition Program,2.68,2018
21041,0.162,SNAP,Other Nutrition Program,2.64,2018
21043,0.195,SNAP,Other Nutrition Program,3.02,2018
21045,0.18,SNAP,Other Nutrition Program,2.59,2018
21047,0.168,SNAP,Other Nutrition Program,2.78,2018
21049,0.141,SNAP,Other Nutrition Program,2.86,2018
21051,0.244,SNAP,Other Nutrition Program,2.62,2018
21053,0.169,SNAP,Other Nutrition Program,2.69,2018
21055,0.146,SNAP,Other Nutrition Program,2.7,2018
21057,0.153,SNAP,Other Nutrition Program,2.71,2018
21059,0.134,SNAP,Other Nutrition Program,2.61,2018
21061,0.167,SNAP,Other Nutrition Program,2.72,2018
21063,0.22,SNAP,Other Nutrition Program,2.76,2018
21065,0.213,SNAP,Other Nutrition Program,2.75,2018
21067,0.127,SNAP,Other Nutrition Program,3.07,2018
21069,0.164,SNAP,Other Nutrition Program,2.71,2018
21071,0.221,SNAP,Other Nutrition Program,3.04,2018
21073,0.125,SNAP,Other Nutrition Program,2.97,2018
21075,0.205,SNAP,Other Nutrition Program,2.64,2018
21077,0.127,SNAP,Other Nutrition Program,2.91,2018
21079,0.138,SNAP,Other Nutrition Program,2.73,2018
21081,0.145,SNAP,Other Nutrition Program,2.46,2018
21083,0.145,SNAP,Other Nutrition Program,2.59,2018
21085,0.175,SNAP,Other Nutrition Program,2.54,2018
21087,0.163,SNAP,Other Nutrition Program,2.64,2018
21089,0.151,SNAP,Other Nutrition Program,3.09,2018
21091,0.122,SNAP,Other Nutrition Program,2.69,2018
21093,0.134,SNAP,Other Nutrition Program,2.65,2018
21095,0.248,SNAP,Other Nutrition Program,2.83,2018
21097,0.14,SNAP,Other Nutrition Program,3.02,2018
21099,0.162,SNAP,Other Nutrition Program,2.63,2018
21101,0.158,SNAP,Other Nutrition Program,2.61,2018
21103,0.149,SNAP,Other Nutrition Program,2.84,2018
21105,0.156,SNAP,Other Nutrition Program,2.71,2018
21107,0.147,SNAP,Other Nutrition Program,2.76,2018
21109,0.216,SNAP,Other Nutrition Program,2.65,2018
21111,0.131,SNAP,Other Nutrition Program,2.95,2018
21113,0.137,SNAP,Other Nutrition Program,2.92,2018
21115,0.192,SNAP,Other Nutrition Program,2.79,2018
21117,0.118,SNAP,Other Nutrition Program,3.01,2018
21119,0.231,SNAP,Other Nutrition Program,2.88,2018
21121,0.2,SNAP,Other Nutrition Program,2.63,2018
21123,0.142,SNAP,Other Nutrition Program,2.66,2018
21125,0.169,SNAP,Other Nutrition Program,2.55,2018
21127,0.196,SNAP,Other Nutrition Program,2.79,2018
21129,0.232,SNAP,Other Nutrition Program,2.75,2018
21131,0.237,SNAP,Other Nutrition Program,2.81,2018
21133,0.224,SNAP,Other Nutrition Program,2.92,2018
21135,0.203,SNAP,Other Nutrition Program,2.73,2018
21137,0.169,SNAP,Other Nutrition Program,2.64,2018
21139,0.154,SNAP,Other Nutrition Program,2.71,2018
21141,0.139,SNAP,Other Nutrition Program,2.7,2018
21143,0.146,SNAP,Other Nutrition Program,2.76,2018
21145,0.144,SNAP,Other Nutrition Program,2.69,2018
21147,0.233,SNAP,Other Nutrition Program,2.63,2018
21149,0.141,SNAP,Other Nutrition Program,2.63,2018
21151,0.142,SNAP,Other Nutrition Program,2.72,2018
21153,0.247,SNAP,Other Nutrition Program,2.85,2018
